#{"t_start": 1694674190.3130488, "env_id": null}
r,l,t
47.094963,149,872.763302
47.616657,149,873.483372
46.425176,149,874.200306
46.36905,149,875.196372
47.632522,149,876.144376
49.365582,149,877.099374
47.120914,149,877.946342
-152.726107,149,878.802299
46.233651,149,879.617371
46.691031,149,880.447379
46.851364,149,881.262376
47.473727,149,882.222393
47.60604,149,883.168378
46.170785,149,884.138311
48.762485,149,885.101382
46.655162,149,886.060381
46.750201,149,886.950309
47.784561,149,887.781526
-93.789215,3,888.515521
47.523767,149,888.645517
46.146251,149,889.478524
46.212177,149,890.319449
45.957858,149,891.263519
47.575465,149,892.212541
47.467077,149,893.213525
46.954911,149,894.226524
-191.111166,7,895.082447
45.762296,149,895.238527
47.282997,149,896.178529
-252.839133,149,897.010527
46.900745,149,897.826528
47.03005,149,898.663526
47.854301,149,899.490536
-152.487114,149,900.386458
46.799758,149,901.329459
46.314691,149,902.275531
46.568854,149,903.269534
47.099755,149,904.228532
-253.90275,149,904.960537
47.392115,149,905.674535
47.128852,149,906.386543
46.831763,149,907.099459
-190.970391,6,907.712538
45.953602,149,907.844543
47.199623,149,908.558538
46.151352,149,909.270537
46.136487,149,909.990536
-291.896367,5,910.6045
47.641694,149,910.734536
47.113073,149,911.452541
46.653726,149,912.177541
47.355432,149,912.893463
46.08681,149,913.610545
-191.688216,5,914.22754
47.170208,149,914.357464
-291.201579,7,914.968464
46.271421,149,915.105542
46.499109,149,915.824563
46.620946,149,916.544541
46.340277,149,917.273546
46.374959,149,918.016536
46.94946,149,918.735547
47.442305,149,919.457548
47.727036,149,920.231548
-155.933446,149,920.982476
46.593366,149,921.717547
46.534238,149,922.461551
46.130079,149,923.203552
46.743336,149,923.919521
47.585775,149,924.69455
47.293728,149,925.424553
47.232882,149,926.140556
47.619087,149,926.858554
45.77662,149,927.585555
-291.112417,6,928.197559
48.245116,149,928.332483
-353.294355,149,929.042555
46.679725,149,929.759566
46.63893,149,930.487554
48.033643,149,931.196567
47.110034,149,931.928559
45.662915,149,932.645558
45.896615,149,933.359567
45.095908,149,934.081553
48.097404,149,935.025557
47.608923,149,935.86256
45.645307,149,936.71949
47.077173,149,937.569559
47.644775,149,938.419492
47.376591,149,939.256492
48.013095,149,940.202494
47.84913,149,941.174567
47.210426,149,942.115567
45.232988,149,943.063566
47.567448,149,944.039568
46.504992,149,944.91049
45.99759,149,945.74658
48.25714,149,946.586686
47.737277,149,947.412688
-192.154147,4,948.133689
45.350507,149,948.266688
47.260932,149,949.177686
-192.369456,4,949.96569
46.943165,149,950.098685
-152.547325,149,951.030691
-290.376608,7,951.872695
46.916438,149,952.021613
47.808338,149,952.959696
47.214939,149,953.844692
47.715923,149,954.669701
45.895355,149,955.511616
47.128403,149,956.337655
47.055011,149,957.157708
46.889459,149,958.035702
46.864307,149,958.968738
47.554503,149,959.879732
47.056129,149,960.827813
46.506185,149,961.782888
46.881802,149,962.655892
46.991297,149,963.4789
46.225063,149,964.320894
46.755452,149,965.170823
46.023559,149,965.983894
47.27899,149,966.819987
46.657368,149,967.782912
46.581271,149,968.676921
48.13105,149,969.553921
47.371308,149,970.460922
47.260212,149,971.386979
47.069503,149,972.181916
47.242242,149,973.007923
48.21219,149,973.853925
46.97343,149,974.682918
46.419799,149,975.490926
-154.139712,149,976.429006
46.080649,149,977.359938
46.941171,149,978.247922
-53.343492,149,979.189929
45.949191,149,980.102009
47.532929,149,980.865923
46.555015,149,981.690094
46.965488,149,982.501094
-52.340692,149,983.359104
45.86993,149,984.194103
46.673488,149,985.120098
46.005473,149,986.067029
45.897851,149,986.827099
47.784166,149,987.700106
46.999673,149,988.418099
46.870126,149,989.1591
46.955759,149,989.897033
46.713668,149,990.610104
47.022596,149,991.331104
46.924043,149,992.058105
-291.299711,5,992.670108
47.265686,149,992.79911
46.613811,149,993.517029
47.429266,149,994.241107
46.932423,149,994.961039
46.782909,149,995.703105
47.452226,149,996.598114
46.377113,149,997.422113
47.579809,149,998.22811
46.823863,149,999.029114
-92.755637,4,999.754114
46.807093,149,999.883113
46.919687,149,1000.74705
46.150225,149,1001.715051
46.565906,149,1002.622057
47.506973,149,1003.551115
46.860554,149,1004.470114
47.56123,149,1005.376114
47.067251,149,1006.193075
-53.224473,149,1007.021114
46.904832,149,1007.840117
-192.270109,4,1008.563126
46.658905,149,1008.697117
46.815987,149,1009.522119
45.741037,149,1010.436044
47.482472,149,1011.378123
47.281872,149,1012.34313
-152.71909,149,1013.232128
45.485032,149,1013.988121
46.876195,149,1014.786123
46.60182,149,1015.61513
-190.467966,6,1016.35305
46.900522,149,1016.499057
-191.24251,5,1017.135124
47.932728,149,1017.267056
47.458047,149,1018.068125
47.558288,149,1018.986131
46.473773,149,1019.901127
47.422465,149,1020.811128
46.663357,149,1021.665129
46.658826,149,1022.396129
-52.780734,149,1023.204064
45.810821,149,1024.00613
46.290346,149,1024.854132
46.482073,149,1025.640133
45.882429,149,1026.485134
-250.603845,149,1027.373135
46.748772,149,1028.226133
48.118559,149,1029.144144
48.221471,149,1030.101139
48.143207,149,1031.086143
47.621249,149,1031.911136
46.044908,149,1032.763085
45.306879,149,1033.596146
-192.136938,5,1034.310065
49.040913,149,1034.453065
46.508681,149,1035.28914
46.64542,149,1036.051066
-191.695104,5,1036.881152
46.871527,149,1037.049143
47.382535,149,1037.968068
46.785839,149,1038.908146
-354.501745,149,1039.895267
-54.341308,149,1040.824245
-90.587269,7,1041.470277
46.497591,149,1041.607274
46.440039,149,1042.425285
46.354963,149,1043.248274
46.557245,149,1044.098279
-252.747756,149,1044.979275
46.3214,149,1045.915281
47.629784,149,1046.890288
46.400466,149,1047.675279
46.310618,149,1048.456281
46.975743,149,1049.388289
45.990008,149,1050.198285
45.504282,149,1051.020284
46.263194,149,1051.863281
46.480273,149,1052.726285
46.211909,149,1053.551286
-54.204457,149,1054.42928
47.2479,149,1055.160289
47.499905,149,1055.912211
47.481214,149,1056.776289
46.446777,149,1057.498288
46.620102,149,1058.218253
47.400057,149,1058.933223
45.592213,149,1059.652419
46.058332,149,1060.37942
45.975581,149,1061.09342
47.652545,149,1061.815424
46.155216,149,1062.534511
47.011574,149,1063.253508
-153.069964,149,1063.976508
47.492458,149,1064.691506
46.180302,149,1065.41251
47.600399,149,1066.154512
46.253365,149,1066.912508
47.557631,149,1067.644509
47.959858,149,1068.389433
46.447194,149,1069.144511
46.979712,149,1069.886514
47.252913,149,1070.647518
47.103537,149,1071.423473
47.429318,149,1072.191443
47.676457,149,1073.153438
45.935496,149,1073.947445
-52.757833,149,1074.710518
47.503006,149,1075.532441
45.891818,149,1076.356481
46.663283,149,1077.184443
47.157765,149,1077.989449
45.931051,149,1078.807442
46.834292,149,1079.602452
46.910039,149,1080.402452
46.879218,149,1081.175518
47.217174,149,1081.987445
46.511893,149,1082.888446
47.11794,149,1083.828447
46.403805,149,1084.676448
46.561361,149,1085.501448
47.734793,149,1086.305456
47.574442,149,1087.149449
45.690987,149,1088.06845
45.837802,149,1089.061451
47.31495,149,1090.241452
46.232041,149,1091.320453
46.126998,149,1092.414454
-152.173664,149,1093.521455
46.117438,149,1094.639456
46.150986,149,1095.584466
46.608702,149,1096.468457
46.928236,149,1097.581459
45.950472,149,1098.51446
-54.510686,149,1099.447461
46.357739,149,1100.39346
46.565826,149,1101.294463
-53.815157,149,1102.182462
47.159054,149,1103.114465
46.966792,149,1104.059464
-190.522457,6,1104.815466
47.703375,149,1104.965465
47.420417,149,1105.876467
46.793144,149,1106.756466
-55.611622,149,1107.622467
46.895199,149,1108.465468
46.238098,149,1109.30047
48.016361,149,1110.171476
46.127148,149,1111.040477
46.252235,149,1111.880471
46.973949,149,1112.700472
46.090125,149,1113.56448
-250.984576,149,1114.416496
47.448657,149,1115.298497
46.881167,149,1116.088498
45.8389,149,1117.043499
47.267439,149,1118.013501
47.632331,149,1118.999502
-354.337544,149,1119.821517
46.22165,149,1120.637504
46.218012,149,1121.407503
47.138165,149,1122.191505
45.798167,149,1123.051505
47.397641,149,1123.895505
-291.961263,5,1124.601506
46.779423,149,1124.749505
47.404452,149,1125.575506
48.33707,149,1126.376508
47.018769,149,1127.28151
46.141342,149,1128.09451
47.321344,149,1128.956509
47.129919,149,1129.78051
-92.292983,4,1130.589512
46.849951,149,1130.725519
46.190795,149,1131.567512
46.623182,149,1132.330514
47.023165,149,1133.089514
46.782832,149,1133.869513
47.287643,149,1134.637553
-255.071852,149,1135.374514
46.959303,149,1136.157517
46.141152,149,1136.954518
46.731674,149,1137.709517
46.839532,149,1138.621517
46.083202,149,1139.463518
47.78398,149,1140.271519
48.030843,149,1141.116519
46.982255,149,1141.874522
46.554062,149,1142.65152
47.209014,149,1143.580522
46.279655,149,1144.379524
45.525192,149,1145.131523
46.34315,149,1145.865524
46.351457,149,1146.644524
46.492993,149,1147.394527
-53.527194,149,1148.144528
47.034841,149,1148.881592
46.444375,149,1149.655672
45.523937,149,1150.434602
47.905655,149,1151.154594
47.201204,149,1151.905603
47.246934,149,1152.636819
47.361354,149,1153.426747
48.168686,149,1154.320741
46.45282,149,1155.105828
47.4956,149,1155.920744
46.281577,149,1156.742751
46.409885,149,1157.581743
-253.431847,149,1158.408825
-52.961324,149,1159.192753
47.479573,149,1159.940745
46.771683,149,1160.715839
46.815859,149,1161.476825
46.350121,149,1162.243755
47.275834,149,1163.045749
47.077834,149,1163.963596
48.19835,149,1164.941575
-455.307997,149,1165.780583
46.829741,149,1166.580654
47.243341,149,1167.343577
46.534395,149,1168.151577
46.376548,149,1168.968578
47.368537,149,1169.85158
47.366106,149,1170.725588
47.628116,149,1171.555587
48.026426,149,1172.404655
46.153765,149,1173.169589
46.823567,149,1173.934589
48.157797,149,1174.817672
47.723151,149,1175.652686
-93.514343,3,1176.323588
47.141423,149,1176.459586
46.285907,149,1177.306585
46.18552,149,1178.083663
47.245971,149,1178.953593
47.831208,149,1179.788674
46.19353,149,1180.644667
48.376247,149,1181.547592
47.022601,149,1182.327597
46.622222,149,1183.083678
47.310496,149,1183.850667
47.553969,149,1184.704591
-53.154963,149,1185.580602
47.40713,149,1186.466593
46.648176,149,1187.393594
47.539261,149,1188.297603
46.226074,149,1189.148683
47.74649,149,1189.967614
46.209336,149,1190.74168
48.844394,149,1191.572597
46.595028,149,1192.361677
46.154293,149,1193.2556
-152.481026,149,1194.174606
46.391058,149,1195.116607
47.24335,149,1196.026686
47.604974,149,1196.932609
-152.436304,149,1197.752604
46.580933,149,1198.606687
-93.590469,3,1199.340607
47.808246,149,1199.477604
47.152597,149,1200.495605
47.353994,149,1201.615606
46.864647,149,1202.550614
46.156477,149,1203.502615
45.338814,149,1204.354608
46.131771,149,1205.243609
46.053753,149,1206.07661
46.33258,149,1206.978611
46.023943,149,1207.853611
45.706501,149,1208.785613
46.627625,149,1209.680615
46.231606,149,1210.490697
46.922859,149,1211.377614
48.284441,149,1212.155651
46.34526,149,1212.926624
47.674237,149,1213.857697
46.157863,149,1214.738624
-191.538062,6,1215.540625
46.013102,149,1215.680619
-254.700796,149,1216.533706
47.613866,149,1217.379622
-191.743237,6,1218.12162
-154.867025,149,1218.266628
46.021991,149,1219.077702
46.665284,149,1219.847702
46.866825,149,1220.625622
46.308066,149,1221.523654
47.835476,149,1222.304647
46.319193,149,1223.081648
46.346356,149,1223.92065
47.053427,149,1224.717651
46.160786,149,1225.653651
46.785197,149,1226.479653
-192.097106,4,1227.158654
47.000235,149,1227.292653
46.719197,149,1228.06466
45.719445,149,1228.821653
46.681235,149,1229.568654
46.220035,149,1230.358655
46.606901,149,1231.105664
46.620771,149,1231.917656
47.870902,149,1232.667657
46.298165,149,1233.473658
46.591143,149,1234.304658
-155.801299,149,1235.060659
47.744202,149,1235.832659
46.804311,149,1236.607668
46.398472,149,1237.427666
46.313814,149,1238.238668
47.256898,149,1238.98667
46.734216,149,1239.735664
-253.605758,149,1240.492674
45.779563,149,1241.222671
-152.748608,149,1241.980665
46.705721,149,1242.729666
46.995049,149,1243.526668
46.118234,149,1244.324668
47.322694,149,1245.092669
46.920288,149,1245.857669
-253.514119,149,1246.598672
48.587162,149,1247.387671
46.69048,149,1248.126822
46.376423,149,1248.899791
46.284533,149,1249.707759
47.273777,149,1250.497753
47.534045,149,1251.377838
46.145441,149,1252.285832
46.708858,149,1253.110756
47.516687,149,1254.027763
46.447719,149,1254.795841
47.707325,149,1255.540764
46.512887,149,1256.344758
45.990908,149,1257.132812
47.20054,149,1257.951767
48.801047,149,1258.753841
47.190515,149,1259.535841
46.948572,149,1260.29484
46.388666,149,1261.098762
47.564656,149,1261.859844
46.604465,149,1262.592843
46.201339,149,1263.383772
46.525432,149,1264.112772
47.266894,149,1264.888772
47.321098,149,1265.736773
46.239595,149,1266.553773
47.140977,149,1267.435774
45.467347,149,1268.255775
46.715591,149,1269.120776
46.730805,149,1269.918777
47.75371,149,1270.668778
47.300465,149,1271.406778
46.242116,149,1272.137778
48.905825,149,1272.880779
47.950838,149,1273.66378
46.590098,149,1274.40678
46.317737,149,1275.210781
47.092335,149,1275.963782
46.515846,149,1276.801783
46.123361,149,1277.679783
46.261822,149,1278.455783
47.227971,149,1279.191784
46.958459,149,1280.002787
46.952714,149,1280.760786
46.625795,149,1281.522787
-153.900537,149,1282.309789
46.098439,149,1283.125788
46.601691,149,1283.917789
46.908328,149,1284.773791
47.400209,149,1285.71379
47.04694,149,1286.639791
45.861281,149,1287.493792
46.280352,149,1288.3648
47.107481,149,1289.215813
-53.134141,149,1290.041814
45.878554,149,1291.013831
46.429946,149,1291.940367
46.433829,149,1292.762368
46.560397,149,1293.597368
47.421173,149,1294.42437
47.736383,149,1295.20937
-90.846865,6,1295.901371
46.845154,149,1296.046371
46.693368,149,1296.864372
46.825163,149,1297.671374
46.641534,149,1298.477373
-191.470673,6,1299.181373
47.713727,149,1299.332374
47.821749,149,1300.13438
45.870307,149,1300.978376
46.942847,149,1301.824376
-93.108112,3,1302.587377
47.469727,149,1302.721377
46.703131,149,1303.649385
45.874666,149,1304.547379
47.27348,149,1305.371381
46.682862,149,1306.170383
48.179034,149,1307.085381
47.124917,149,1307.909381
47.035007,149,1308.727381
47.639786,149,1309.550383
47.636459,149,1310.353383
46.546698,149,1311.135384
46.810497,149,1311.949392
46.964444,149,1312.749389
47.119223,149,1313.563389
47.346433,149,1314.389391
46.837595,149,1315.178392
46.592284,149,1315.966391
47.128136,149,1316.789399
46.998722,149,1317.632392
47.537091,149,1318.494394
45.961945,149,1319.317402
46.694949,149,1320.231396
46.501081,149,1321.210396
47.802174,149,1322.084397
45.832399,149,1322.889398
46.323807,149,1323.782398
45.743954,149,1324.650399
-192.308059,4,1325.343399
46.705266,149,1325.4804
47.293689,149,1326.313948
46.912718,149,1327.119957
-53.20634,149,1327.932951
-353.12634,149,1328.746058
47.749422,149,1329.659052
46.13378,149,1330.481136
-52.931901,149,1331.282126
46.117176,149,1332.083054
46.913424,149,1332.900062
46.68065,149,1333.721063
-289.577126,5,1334.492139
